scheduled_time,airline,flight_number,destination_or_origin,status,counter,actual_time,register,aircraft,airport,flight_type
2025-06-01 14:15:00,ماهان,IRM1006,خرم‌آباد,پرواز كرد,22,2025-06-01 14:39:00,EPMEU,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 14:25:00,پارس ایر,PRS4480,مشهد,پرواز كرد,18,2025-06-01 14:33:00,EPPRA,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 14:40:00,قشم ایر,QSM1240,قشم,پرواز كرد,"18, 19",2025-06-01 14:42:00,EPFQI,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 15:50:00,اطلس ایر,ATS8288,مشهد,پرواز كرد,"14, 15",2025-06-01 16:11:00,EPLEE,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-01 15:50:00,کاسپین,CPN6936,قشم,پرواز كرد,"12, 13",2025-06-01 15:57:00,EPCAQ,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 15:55:00,کاسپین,CPN036,ارومیه,پرواز كرد,"10, 11",2025-06-01 16:06:00,EPKPC,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:00:00,آتا,TBZ5664,کرمان,پرواز كرد,"12, 13",2025-06-01 16:55:00,EPTAH,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:00:00,کاسپین,CPN024,مشهد,پرواز كرد,"8, 9",2025-06-01 16:14:00,EPCPU,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:30:00,ماهان,IRM1067,کرمان,پرواز كرد,25,2025-06-01 16:36:00,EPMEA,AB6,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:40:00,آتا,TBZ5670,یزد,پرواز كرد,"26, 27",2025-06-01 18:09:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 04:25:00,قشم ایر,QSM1218,بوشهر,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 04:30:00,ساها,IRZ158,شیراز,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 04:30:00,زاگرس,IZG4022,اهواز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 04:35:00,وارش,VRH5866,اصفهان,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 04:55:00,ماهان,IRM4533,اصفهان,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 04:55:00,ایران ایرتور,IRB930,بیرجند,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:00:00,وارش,VRH5858,چابهار,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:00:00,آسمان,IRC3914,بوشهر,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:05:00,کیش ایر,KIS7105,آبادان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:05:00,ایران ایرتور,IRB974,زاهدان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:10:00,وارش,VRH5818,مشهد,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:10:00,چابهار,IRU7646,شیراز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:15:00,پارس ایر,PRS4438,گچساران,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:15:00,وارش,VRH5816,بندرعباس,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:20:00,کیش ایر,KIS7093,عسلویه,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:25:00,ایران ایر,IRA382,زاهدان/چابهار,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:30:00,وارش,VRH5852,اهواز,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:35:00,پارس ایر,PRS5454,كيش,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:35:00,کارون,KRU2676,کرمان,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:40:00,کاسپین,CPN6986,زاهدان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:45:00,آتا,TBZ5610,تبریز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:45:00,ماهان,IRM4551,سراوان,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:50:00,آتا,TBZ5672,یزد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:55:00,معراج,MRJ2814,چابهار,طبق برنامه,,,,A320,فرودگاه مهرآباد,Domestic Departure
2025-05-27 05:55:00,ماهان,IRM1081,مشهد,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:00:00,آتا,TBZ5677,ارومیه,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:00:00,ایران ایرتور,IRB912,بندرعباس,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:05:00,یزد ایر,DZD9419,یزد,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:05:00,تابان,TBN6254,مشهد,طبق برنامه,,,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:10:00,اطلس ایر,ATS8295,بندرعباس,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:10:00,وارش,VRH5918,عسلویه,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-05-27 06:10:00,ماهان,IRM1083,جاسک,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:45:00,ایران ایر,IRA3310,اصفهان,پرواز كرد,5,2025-06-01 17:16:00,EPITM,ATR-72-500,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:50:00,آتا,TBZ5623,شیراز,پرواز كرد,"24, 25",2025-06-01 18:06:00,EPTAR,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 16:55:00,آتا,TBZ5668,تبریز,پرواز كرد,"28, 29",2025-06-01 17:29:00,EPTAZ,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:00:00,ایران ایر,IRA216,بیرجند,پرواز كرد,7,2025-06-01 17:25:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:00:00,زاگرس,IZG4020,اهواز,پرواز كرد,3,2025-06-01 17:21:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:05:00,کارون,KRU2608,یزد,پرواز كرد,"14, 15",2025-06-01 17:11:00,EPNFC,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:10:00,پارس ایر,PRS4494,آبادان,پرواز كرد,"18, 19",2025-06-01 17:59:00,EPPAO,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:10:00,پويا,PYA2340,شیراز,پرواز كرد,13,2025-06-01 17:28:00,EPPUO,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:15:00,پارس ایر,PRS5416,چابهار,باطل شد,,,,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:25:00,کاسپین,CPN044,كيش,پرواز كرد,"6, 7",2025-06-01 20:46:00,EPCAS,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:25:00,آسمان,IRC600,مشهد,پرواز كرد,27,2025-06-01 18:02:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:30:00,آتا,TBZ5673,اهواز,پرواز كرد,"12, 13",2025-06-01 18:51:00,EPTAE,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 17:40:00,کارون,KRU2668,اهواز,پرواز كرد,"16, 17",2025-06-01 17:50:00,EPMIS,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:00:00,یزد ایر,DZD9441,یزد,پرواز كرد,"14, 15",2025-06-01 18:25:00,EPMOH,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:00:00,تابان,TBN6256,مشهد,پرواز كرد,"3, 4",2025-06-01 18:39:00,EPSMA,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:10:00,چابهار,IRU7636,کرمانشاه,پرواز كرد,5,2025-06-01 18:19:00,EPSEB,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:10:00,ایران ایر,IRA262,مشهد,پرواز كرد,"3, 4",2025-06-01 18:28:00,EPIEQ,A320,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:15:00,ماهان,IRM1026,اردبیل,پرواز كرد,24,2025-06-01 18:21:00,EPMOS,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:20:00,ماهان,IRM1055,کرمان,پرواز كرد,23,2025-06-01 19:06:00,EPMOC,BAE146,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:25:00,ایران ایر,IRA419,اهواز,پرواز كرد,"5, 6",2025-06-01 18:57:00,EPIEP,A319,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:30:00,ماهان,IRM1081,مشهد,پرواز كرد,22,2025-06-01 18:59:00,EPMEU,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:35:00,آتا,TBZ5646,تبریز,پرواز كرد,"28, 29",2025-06-01 19:12:00,EPTAN,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:35:00,پارس ایر,PRS4426,شیراز,پرواز كرد,18,2025-06-01 19:22:00,EPPRA,CRJ200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:40:00,وارش,VRH5896,ماهشهر,پرواز كرد,7,2025-06-01 19:05:00,EPVAA,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:50:00,ایران ایرتور,IRB912,بندرعباس,پرواز كرد,"9, 10",2025-06-01 22:32:00,EPMDF,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 18:55:00,قشم ایر,QSM1288,کرمان,پرواز كرد,"21, 22",2025-06-01 19:19:00,EPFQU,rj100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 19:00:00,وارش,VRH5814,بندرعباس,پرواز كرد,4,2025-06-01 19:24:00,EPVAF,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 19:25:00,آتا,TBZ5729,مشهد,پرواز كرد,"24, 25",2025-06-01 19:57:00,EPTAL,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 19:30:00,ماهان,IRM4541,زاهدان,پرواز كرد,25,2025-06-01 21:46:00,EPMEI,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 19:40:00,فلای پرشیا,FPI7401,شیراز,پرواز كرد,"18, 19",2025-06-01 20:33:00,EPFPA,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-01 19:50:00,ساها,IRZ156,شیراز,پرواز كرد,"8, 9",2025-06-01 20:03:00,EPSII,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-01 19:55:00,وارش,VRH5902,مشهد,پرواز كرد,6,2025-06-01 20:24:00,EPVAR,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:00:00,معراج,MRJ2804,مشهد,پرواز كرد,"14, 15",2025-06-01 20:14:00,EPSSN,A321,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:00:00,زاگرس,IZG4010,شیراز,پرواز كرد,3,2025-06-01 21:04:00,EPZAG,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:05:00,کیش ایر,KIS7035,اصفهان,پرواز كرد,10,2025-06-01 20:29:00,EPLCJ,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:05:00,چابهار,IRU7612,زاهدان,پرواز كرد,5,2025-06-01 21:58:00,EPCBD,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:10:00,آوا,AXV7730,مشهد,پرواز كرد,"18, 19",2025-06-01 22:20:00,EPRBC,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:15:00,کیش ایر,KIS7081,كيش,پرواز كرد,12,2025-06-01 20:26:00,EPLCO,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:25:00,کیش ایر,KIS7053,كيش,پرواز كرد,9,2025-06-01 20:37:00,EPLCL,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:35:00,ماهان,IRM1037,مشهد,پرواز كرد,"20, 21, 22",2025-06-01 21:28:00,EPMEE,747,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:40:00,ساها,IRZ172,بوشهر,پرواز كرد,"10, 11",2025-06-01 20:52:00,EPSIJ,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:45:00,کیش ایر,KIS7069,مشهد,پرواز كرد,11,2025-06-01 21:37:00,EPLCK,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:50:00,کارون,KRU2620,اهواز,پرواز كرد,"21, 22",2025-06-01 21:16:00,EPNFC,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 20:55:00,کارون,KRU2602,اصفهان,پرواز كرد,"16, 17",2025-06-01 20:59:00,EPAWZ,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:00:00,وارش,VRH5872,بوشهر,پرواز كرد,4,2025-06-01 21:07:00,EPVAK,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:00:00,زاگرس,IZG4050,بندرعباس,پرواز كرد,7,2025-06-01 21:33:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:05:00,آتا,TBZ5690,آبادان,پرواز كرد,"12, 13",2025-06-01 21:51:00,EPTAH,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:05:00,ایران ایرتور,IRB966,مشهد,پرواز كرد,"9, 10",2025-06-01 21:17:00,EPMDC,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:10:00,رایمون,RAI7510,رشت,پرواز كرد,"3, 4",2025-06-01 21:13:00,EPNEA,EMB145,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:20:00,کاسپین,CPN6900,بوشهر,پرواز كرد,"12, 13",2025-06-01 21:31:00,EPCAQ,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:30:00,آسمان,IRC3780,شیراز,باطل شد,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 21:35:00,آتا,TBZ5617,مشهد,آماده پرواز,"28, 29",,EPTAE,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 22:00:00,کارون,KRU2610,دزفول,پرواز كرد,"16, 17",2025-06-01 22:09:00,EPMIS,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 22:05:00,آتا,TBZ5635,اهواز,پرواز كرد,"24, 25",2025-06-01 22:16:00,EPTAR,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 22:15:00,آسمان,IRC3784,شیراز,پرواز كرد,28,2025-06-01 22:59:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-01 22:30:00,یزد ایر,DZD9443,یزد,پرواز كرد,"14, 15",2025-06-01 22:43:00,EPMOH,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 22:35:00,ماهان,IRM1071,زاهدان,پرواز كرد,24,2025-06-01 22:37:00,EPMEA,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-01 22:55:00,وارش,VRH5850,اهواز,پرواز كرد,6,2025-06-01 23:22:00,EPVAA,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 23:15:00,پارس ایر,PRS4460,شیراز,آماده پرواز,"20, 21",,EPPAM,737,فرودگاه مهرآباد,Domestic Departure
2025-06-01 23:30:00,آتا,TBZ5640,تبریز,پایان پذیرش مسافر,11,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-01 23:50:00,ماهان,IRM1053,کرمان,آماده پرواز,23,,EPMOS,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-04 18:40:00,آتا,TBZ5646,تبریز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 18:45:00,کیش ایر,KIS7025,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 18:50:00,کارون,KRU2608,یزد,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:00:00,وارش,VRH5814,بندرعباس,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:05:00,فلای پرشیا,FPI7401,شیراز,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:15:00,تابان,TBN6326,مشهد,طبق برنامه,,,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:30:00,قشم ایر,QSM1240,قشم,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:30:00,ایران ایرتور,IRB988,اهواز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:35:00,آتا,TBZ5712,آبادان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:50:00,ساها,IRZ156,شیراز,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-04 19:55:00,زاگرس,IZG4032,كيش,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 20:00:00,وارش,VRH5902,مشهد,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-04 20:05:00,چابهار,IRU7612,زاهدان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 20:50:00,ایران ایر,IRA265,آبادان,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-04 21:05:00,کاسپین,CPN6986,زاهدان,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 21:05:00,آوا,AXV7702,مشهد,طبق برنامه,,,,B737,فرودگاه مهرآباد,Domestic Departure
2025-06-04 21:15:00,آتا,TBZ5670,یزد,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 21:30:00,اطلس ایر,ATS8284,مشهد,طبق برنامه,,,,RJ85,فرودگاه مهرآباد,Domestic Departure
2025-06-04 21:35:00,اطلس ایر,ATS8280,اهواز,طبق برنامه,,,,737-700,فرودگاه مهرآباد,Domestic Departure
2025-06-04 21:40:00,آسمان,IRC860,آبادان,طبق برنامه,,,,F100,فرودگاه مهرآباد,Domestic Departure
2025-06-04 22:30:00,یزد ایر,DZD9443,یزد,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-04 23:45:00,آتا,TBZ5640,تبریز,طبق برنامه,,,,MD83,فرودگاه مهرآباد,Domestic Departure
2025-06-04 23:45:00,تابان,TBN6252,مشهد,طبق برنامه,,,,MD.88,فرودگاه مهرآباد,Domestic Departure
2025-06-04 23:50:00,ماهان,IRM1053,کرمان,طبق برنامه,,,,146-200,فرودگاه مهرآباد,Domestic Departure
2025-06-04 11:25:00,ماهان,IRM1041,زابل,پرواز كرد,9,2025-06-04 11:39:00,,BAE100,فرودگاه مشهد,Domestic Departure
2025-06-04 11:30:00,کاسپین,CPN4916,چابهار,پرواز كرد,7,2025-06-04 12:23:00,,MD83,فرودگاه مشهد,Domestic Departure
2025-06-04 11:50:00,آتا,TBZ5630,تهران,پرواز كرد,11,2025-06-04 12:00:00,,MD80,فرودگاه مشهد,Domestic Departure
2025-06-04 12:00:00,سپهران,SHI4326,رشت,پرواز كرد,"5, 6",2025-06-04 12:29:00,,B737,فرودگاه مشهد,Domestic Departure
2025-06-04 12:00:00,کیش ایر,KIS7147,عسلویه,باطل شد,,,,MD82,فرودگاه مشهد,Domestic Departure
2025-06-04 12:00:00,کیش ایر,KIS7107,بندرعباس,پرواز كرد,"3, 4",2025-06-04 12:11:00,,MD82,فرودگاه مشهد,Domestic Departure
2025-06-04 12:15:00,هواپیمایی اطلس,ATS8289,تهران,پرواز كرد,"7, 8",2025-06-04 13:00:00,,737-700,فرودگاه مشهد,Domestic Departure
