scheduled_time,airline,flight_number,destination_or_origin,status,counter,actual_time,register,aircraft,airport,flight_type,scheduled,actual,scheduled_datetime,actual_datetime,delay,delay_minutes,scheduled_day_of_week,is_weekend,is_Nourooz_4,is_Nourooz_13,Normal_holiday,scheduled_season,scheduled_time_of_day,Early_OnTime_Late_Indicator,Actual_Day_Matches_Scheduled_Day,Scheduled_Hour_of_Day
2025-06-04 06:35:00,اروان,INA6750,مشهد,پرواز كرد,5,2025-06-04 07:02:00,EPNSR,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:35:00,2025-06-04 07:02:00,2025-06-04 06:35:00,2025-06-04 07:02:00,0 days 00:27:00,27.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:35:00,زاگرس,IZG4030,كيش,پرواز كرد,4,2025-06-04 06:52:00,EPZAG,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:35:00,2025-06-04 06:52:00,2025-06-04 06:35:00,2025-06-04 06:52:00,0 days 00:17:00,17.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:40:00,قشم ایر,QSM1280,اصفهان,پرواز كرد,"16, 17",2025-06-04 07:00:00,EPFQI,F100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:40:00,2025-06-04 07:00:00,2025-06-04 06:40:00,2025-06-04 07:00:00,0 days 00:20:00,20.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:45:00,اطلس ایر,ATS8288,مشهد,پرواز كرد,"18, 19",2025-06-04 07:23:00,EPLEE,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:45:00,2025-06-04 07:23:00,2025-06-04 06:45:00,2025-06-04 07:23:00,0 days 00:38:00,38.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 06:45:00,کاسپین,CPN6914,عسلویه,پرواز كرد,"8, 9",2025-06-04 06:55:00,EPCPD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:45:00,2025-06-04 06:55:00,2025-06-04 06:45:00,2025-06-04 06:55:00,0 days 00:10:00,10.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,6
2025-06-04 06:50:00,کاسپین,CPN024,مشهد,پرواز كرد,"10, 11",2025-06-04 07:06:00,EPCPU,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 06:50:00,2025-06-04 07:06:00,2025-06-04 06:50:00,2025-06-04 07:06:00,0 days 00:16:00,16.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,6
2025-06-04 07:00:00,وارش,VRH5840,مشهد,پرواز كرد,6,2025-06-04 08:05:00,EPVAV,B737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:00:00,2025-06-04 08:05:00,2025-06-04 07:00:00,2025-06-04 08:05:00,0 days 01:05:00,65.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,7
2025-06-04 07:05:00,آتا,TBZ5662,کرمان,پرواز كرد,"28, 29",2025-06-04 08:00:00,EPTAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:05:00,2025-06-04 08:00:00,2025-06-04 07:05:00,2025-06-04 08:00:00,0 days 00:55:00,55.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,7
2025-06-04 07:05:00,ایران ایر,IRA311,اهواز,پرواز كرد,"1, 2",2025-06-04 07:14:00,EPIEP,A319,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:05:00,2025-06-04 07:14:00,2025-06-04 07:05:00,2025-06-04 07:14:00,0 days 00:09:00,9.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,7
2025-06-04 07:10:00,معراج,MRJ2804,مشهد,پرواز كرد,"14, 15",2025-06-04 07:12:00,EPSSM,A320,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:10:00,2025-06-04 07:12:00,2025-06-04 07:10:00,2025-06-04 07:12:00,0 days 00:02:00,2.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,7
2025-06-04 07:15:00,ماهان,IRM1051,کرمان,پرواز كرد,25,2025-06-04 07:20:00,EPMEA,146-200,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:15:00,2025-06-04 07:20:00,2025-06-04 07:15:00,2025-06-04 07:20:00,0 days 00:05:00,5.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,7
2025-06-04 07:25:00,ماهان,IRM4536,اردبیل,پرواز كرد,23,2025-06-04 07:37:00,EPMOH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:25:00,2025-06-04 07:37:00,2025-06-04 07:25:00,2025-06-04 07:37:00,0 days 00:12:00,12.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,7
2025-06-04 07:25:00,آسمان,IRC3771,شیراز,پرواز كرد,29,2025-06-04 07:42:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:25:00,2025-06-04 07:42:00,2025-06-04 07:25:00,2025-06-04 07:42:00,0 days 00:17:00,17.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,7
2025-06-04 07:30:00,وارش,VRH5856,مشهد,پرواز كرد,7,2025-06-04 07:56:00,EPVAF,B737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:30:00,2025-06-04 07:56:00,2025-06-04 07:30:00,2025-06-04 07:56:00,0 days 00:26:00,26.0,Wednesday,0,0,0,1,Spring,Morning,Late,1,7
2025-06-04 07:30:00,یزد ایر,DZD9419,یزد,پرواز كرد,"6, 7",2025-06-04 07:40:00,EPDZH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:30:00,2025-06-04 07:40:00,2025-06-04 07:30:00,2025-06-04 07:40:00,0 days 00:10:00,10.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,7
2025-06-04 07:35:00,آتا,TBZ5602,تبریز,پرواز كرد,"26, 27",2025-06-04 07:48:00,EPTAR,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 07:35:00,2025-06-04 07:48:00,2025-06-04 07:35:00,2025-06-04 07:48:00,0 days 00:13:00,13.0,Wednesday,0,0,0,1,Spring,Morning,On Time,1,7
2025-06-04 12:00:00,زاگرس,IZG4042,مشهد,پرواز كرد,3,2025-06-04 12:25:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 12:00:00,2025-06-04 12:25:00,2025-06-04 12:00:00,2025-06-04 12:25:00,0 days 00:25:00,25.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,12
2025-06-04 13:00:00,پويا,PYA2312,مشهد,پرواز كرد,13,2025-06-04 13:25:00,EPPUR,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:00:00,2025-06-04 13:25:00,2025-06-04 13:00:00,2025-06-04 13:25:00,0 days 00:25:00,25.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,13
2025-06-04 13:05:00,آساجت,SJT8630,گرگان,پرواز كرد,22,2025-06-04 13:22:00,EPRHN,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:05:00,2025-06-04 13:22:00,2025-06-04 13:05:00,2025-06-04 13:22:00,0 days 00:17:00,17.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,13
2025-06-04 13:05:00,آتا,TBZ5604,تبریز,پرواز كرد,11,2025-06-04 13:30:00,EPTAM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:05:00,2025-06-04 13:30:00,2025-06-04 13:05:00,2025-06-04 13:30:00,0 days 00:25:00,25.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,13
2025-06-04 13:20:00,فلای پرشیا,FPI7440,مشهد,پرواز كرد,"18, 19",2025-06-04 13:34:00,EPFPA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:20:00,2025-06-04 13:34:00,2025-06-04 13:20:00,2025-06-04 13:34:00,0 days 00:14:00,14.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,13
2025-06-04 13:30:00,کاسپین,CPN026,مشهد,پرواز كرد,"6, 7",2025-06-04 13:45:00,EPCAQ,737,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:30:00,2025-06-04 13:45:00,2025-06-04 13:30:00,2025-06-04 13:45:00,0 days 00:15:00,15.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,13
2025-05-28 19:15:00,وارش,VRH5804,ساری,پرواز كرد,20,2025-05-28 19:52:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-28 19:15:00,2025-05-28 19:52:00,2025-05-28 19:15:00,2025-05-28 19:52:00,0 days 00:37:00,37.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 19:20:00,آتا,TBZ5620,تهران,پرواز كرد,"13, 14",2025-05-28 20:02:00,,MD80,فرودگاه مشهد,Domestic Departure,2025-05-28 19:20:00,2025-05-28 20:02:00,2025-05-28 19:20:00,2025-05-28 20:02:00,0 days 00:42:00,42.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 19:35:00,هواپیمایی اطلس,ATS8275,تهران,پرواز كرد,2,2025-05-28 21:40:00,,RJ85,فرودگاه مشهد,Domestic Departure,2025-05-28 19:35:00,2025-05-28 21:40:00,2025-05-28 19:35:00,2025-05-28 21:40:00,0 days 02:05:00,125.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-28 20:00:00,کیش ایر,KIS7010,آبادان,پرواز كرد,"5, 6",2025-05-28 20:47:00,,MD82,فرودگاه مشهد,Domestic Departure,2025-05-28 20:00:00,2025-05-28 20:47:00,2025-05-28 20:00:00,2025-05-28 20:47:00,0 days 00:47:00,47.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:15:00,هواپیمایی پارس,PRS4415,آبادان,پرواز كرد,"9, 10",2025-05-28 20:25:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-28 20:15:00,2025-05-28 20:25:00,2025-05-28 20:15:00,2025-05-28 20:25:00,0 days 00:10:00,10.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-28 20:20:00,فلای پرشیا,FPI7443,تهران,پرواز كرد,"7, 8",2025-05-28 20:37:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-28 20:20:00,2025-05-28 20:37:00,2025-05-28 20:20:00,2025-05-28 20:37:00,0 days 00:17:00,17.0,Wednesday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-28 20:20:00,قشم ایر,QSM1275,تبریز,پرواز كرد,"3, 4",2025-05-28 20:31:00,,F100,فرودگاه مشهد,Domestic Departure,2025-05-28 20:20:00,2025-05-28 20:31:00,2025-05-28 20:20:00,2025-05-28 20:31:00,0 days 00:11:00,11.0,Wednesday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-28 21:00:00,تابان,TBN6215,اهواز,پرواز كرد,17,2025-05-28 21:10:00,,MD.88,فرودگاه مشهد,Domestic Departure,2025-05-28 21:00:00,2025-05-28 21:10:00,2025-05-28 21:00:00,2025-05-28 21:10:00,0 days 00:10:00,10.0,Wednesday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-28 21:00:00,آتا,TBZ5647,آبادان,پرواز كرد,"11, 12",2025-05-28 21:18:00,,MD80,فرودگاه مشهد,Domestic Departure,2025-05-28 21:00:00,2025-05-28 21:18:00,2025-05-28 21:00:00,2025-05-28 21:18:00,0 days 00:18:00,18.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-05-28 21:05:00,ایران ایر,IRA335,اهواز,پرواز كرد,"25, 26, 27",2025-05-28 21:30:00,,A319,فرودگاه مشهد,Domestic Departure,2025-05-28 21:05:00,2025-05-28 21:30:00,2025-05-28 21:05:00,2025-05-28 21:30:00,0 days 00:25:00,25.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-05-28 21:15:00,هواپیمایی اطلس,ATS8279,تهران,پرواز كرد,"5, 6",2025-05-28 21:54:00,,MD83,فرودگاه مشهد,Domestic Departure,2025-05-28 21:15:00,2025-05-28 21:54:00,2025-05-28 21:15:00,2025-05-28 21:54:00,0 days 00:39:00,39.0,Wednesday,0,0,0,0,Spring,Night,Late,1,21
2025-06-04 13:35:00,آتا,TBZ5633,اردبیل,پرواز كرد,"28, 29",2025-06-04 13:55:00,EPTAZ,MD.88,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:35:00,2025-06-04 13:55:00,2025-06-04 13:35:00,2025-06-04 13:55:00,0 days 00:20:00,20.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,13
2025-06-04 13:40:00,آسمان,IRC602,مشهد,پرواز كرد,26,2025-06-04 13:59:00,EPATE,F100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:40:00,2025-06-04 13:59:00,2025-06-04 13:40:00,2025-06-04 13:59:00,0 days 00:19:00,19.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,13
2025-06-04 13:50:00,قشم ایر,QSM1240,قشم,پرواز كرد,"16, 17",2025-06-04 14:10:00,EPFQU,rj100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 13:50:00,2025-06-04 14:10:00,2025-06-04 13:50:00,2025-06-04 14:10:00,0 days 00:20:00,20.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,13
2025-06-04 14:00:00,قشم ایر,QSM1252,مشهد,پرواز كرد,"18, 19",2025-06-04 14:13:00,EPFQF,F100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:00:00,2025-06-04 14:13:00,2025-06-04 14:00:00,2025-06-04 14:13:00,0 days 00:13:00,13.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,14
2025-06-04 14:00:00,یزد ایر,DZD9449,بوشهر,پرواز كرد,"8, 9",2025-06-04 14:45:00,EPDZH,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:00:00,2025-06-04 14:45:00,2025-06-04 14:00:00,2025-06-04 14:45:00,0 days 00:45:00,45.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,14
2025-06-04 14:05:00,رایمون,RAI7512,اصفهان,پرواز كرد,"3, 4",2025-06-04 14:16:00,EPNEA,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:05:00,2025-06-04 14:16:00,2025-06-04 14:05:00,2025-06-04 14:16:00,0 days 00:11:00,11.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,14
2025-06-04 14:05:00,ماهان,IRM1010,کرمانشاه,پرواز كرد,20,2025-06-04 14:20:00,EPMEA,rj100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:05:00,2025-06-04 14:20:00,2025-06-04 14:05:00,2025-06-04 14:20:00,0 days 00:15:00,15.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,14
2025-06-04 14:10:00,آتا,TBZ5613,مشهد,پرواز كرد,"12, 13",2025-06-04 14:38:00,EPTAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:10:00,2025-06-04 14:38:00,2025-06-04 14:10:00,2025-06-04 14:38:00,0 days 00:28:00,28.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,14
2025-06-04 14:15:00,آتا,TBZ5659,كيش,پرواز كرد,"24, 25",2025-06-04 14:24:00,EPTAL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:15:00,2025-06-04 14:24:00,2025-06-04 14:15:00,2025-06-04 14:24:00,0 days 00:09:00,9.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,14
2025-06-04 14:15:00,ماهان,IRM1006,خرم‌آباد,پرواز كرد,21,2025-06-04 14:40:00,EPMEA,rj100,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:15:00,2025-06-04 14:40:00,2025-06-04 14:15:00,2025-06-04 14:40:00,0 days 00:25:00,25.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,14
2025-06-04 14:20:00,کیش ایر,KIS7193,عسلویه,پرواز كرد,"9, 10",2025-06-04 14:35:00,EPLCK,MD82,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:20:00,2025-06-04 14:35:00,2025-06-04 14:20:00,2025-06-04 14:35:00,0 days 00:15:00,15.0,Wednesday,0,0,0,1,Spring,Afternoon,On Time,1,14
2025-06-04 14:20:00,آتا,TBZ5629,مشهد,پرواز كرد,"26, 27",2025-06-04 14:42:00,EPTAO,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:20:00,2025-06-04 14:42:00,2025-06-04 14:20:00,2025-06-04 14:42:00,0 days 00:22:00,22.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,14
2025-06-04 14:25:00,یزد ایر,DZD9441,یزد,پرواز كرد,"10, 11",2025-06-04 14:49:00,EPMOC,146-200,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:25:00,2025-06-04 14:49:00,2025-06-04 14:25:00,2025-06-04 14:49:00,0 days 00:24:00,24.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,14
2025-06-04 14:30:00,زاگرس,IZG4040,مشهد,پرواز كرد,5,2025-06-04 14:46:00,EPZAG,MD83,فرودگاه مهرآباد,Domestic Departure,2025-06-04 14:30:00,2025-06-04 14:46:00,2025-06-04 14:30:00,2025-06-04 14:46:00,0 days 00:16:00,16.0,Wednesday,0,0,0,1,Spring,Afternoon,Late,1,14
2025-05-29 00:45:00,پارس ایر,PRS4460,شیراز,پرواز كرد,"18, 19",2025-05-29 00:59:00,EPPAO,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-29 00:45:00,2025-05-29 00:59:00,2025-05-29 00:45:00,2025-05-29 00:59:00,0 days 00:14:00,14.0,Thursday,1,0,0,0,Spring,Night,On Time,1,0
2025-05-29 00:55:00,کیش ایر,KIS7151,شیراز,پرواز كرد,"11, 12",2025-05-29 01:00:00,EPLCL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 00:55:00,2025-05-29 01:00:00,2025-05-29 00:55:00,2025-05-29 01:00:00,0 days 00:05:00,5.0,Thursday,1,0,0,0,Spring,Night,On Time,1,0
2025-05-29 04:30:00,زاگرس,IZG4022,اهواز,پرواز كرد,3,2025-05-29 05:06:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 04:30:00,2025-05-29 05:06:00,2025-05-29 04:30:00,2025-05-29 05:06:00,0 days 00:36:00,36.0,Thursday,1,0,0,0,Spring,Night,Late,1,4
2025-05-29 04:55:00,کیش ایر,KIS7085,یزد,پرواز كرد,"9, 10",2025-05-29 05:22:00,EPLCK,MD82,فرودگاه مهرآباد,Domestic Departure,2025-05-29 04:55:00,2025-05-29 05:22:00,2025-05-29 04:55:00,2025-05-29 05:22:00,0 days 00:27:00,27.0,Thursday,1,0,0,0,Spring,Night,Late,1,4
2025-05-29 05:00:00,چابهار,IRU7646,شیراز,پرواز كرد,5,2025-05-29 05:02:00,EPSEB,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:00:00,2025-05-29 05:02:00,2025-05-29 05:00:00,2025-05-29 05:02:00,0 days 00:02:00,2.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,5
2025-05-29 05:00:00,ایران ایر,IRA285,کرمانشاه,پرواز كرد,"5, 6",2025-05-29 05:13:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:00:00,2025-05-29 05:13:00,2025-05-29 05:00:00,2025-05-29 05:13:00,0 days 00:13:00,13.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,5
2025-05-29 05:05:00,ایران ایرتور,IRB930,بیرجند,پرواز كرد,"7, 8",2025-05-29 05:09:00,EPMDD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:05:00,2025-05-29 05:09:00,2025-05-29 05:05:00,2025-05-29 05:09:00,0 days 00:04:00,4.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,5
2025-05-29 05:10:00,ماهان,IRM4596,ایلام,پرواز كرد,,2025-05-29 04:57:00,EPNOQ,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:10:00,2025-05-29 04:57:00,2025-05-29 05:10:00,2025-05-29 04:57:00,-1 days +23:47:00,-13.0,Thursday,1,0,0,0,Spring,Morning,Early,1,5
2025-05-29 05:25:00,آسمان,IRC600,مشهد,پرواز كرد,"26, 27",2025-05-29 07:03:00,EPASR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:25:00,2025-05-29 07:03:00,2025-05-29 05:25:00,2025-05-29 07:03:00,0 days 01:38:00,98.0,Thursday,1,0,0,0,Spring,Morning,Late,1,5
2025-05-29 05:30:00,وارش,VRH5852,اهواز,پرواز كرد,4,2025-05-29 07:31:00,EPVBM,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:30:00,2025-05-29 07:31:00,2025-05-29 05:30:00,2025-05-29 07:31:00,0 days 02:01:00,121.0,Thursday,1,0,0,0,Spring,Morning,Late,1,5
2025-05-29 05:35:00,فلای پرشیا,FPI7426,اهواز,پرواز كرد,"18, 19",2025-05-29 05:59:00,EPFPA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:35:00,2025-05-29 05:59:00,2025-05-29 05:35:00,2025-05-29 05:59:00,0 days 00:24:00,24.0,Thursday,1,0,0,0,Spring,Morning,Late,1,5
2025-05-29 05:40:00,کارون,KRU2506,ماهشهر,پرواز كرد,"21, 22",2025-05-29 05:55:00,EPJIB,737,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:40:00,2025-05-29 05:55:00,2025-05-29 05:40:00,2025-05-29 05:55:00,0 days 00:15:00,15.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,5
2025-05-29 05:45:00,وارش,VRH5918,عسلویه,پرواز كرد,6,2025-05-29 07:22:00,EPVAA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:45:00,2025-05-29 07:22:00,2025-05-29 05:45:00,2025-05-29 07:22:00,0 days 01:37:00,97.0,Thursday,1,0,0,0,Spring,Morning,Late,1,5
2025-05-29 05:50:00,ماهان,IRM4575,جیرفت,پرواز كرد,25,2025-05-29 06:02:00,EPMEU,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-29 05:50:00,2025-05-29 06:02:00,2025-05-29 05:50:00,2025-05-29 06:02:00,0 days 00:12:00,12.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,5
2025-05-29 06:00:00,قدر ایر,SEP2702,یزد,پرواز كرد,,2025-05-29 06:30:00,152286,IL76,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:00:00,2025-05-29 06:30:00,2025-05-29 06:00:00,2025-05-29 06:30:00,0 days 00:30:00,30.0,Thursday,1,0,0,0,Spring,Morning,Late,1,6
2025-05-29 06:00:00,آتا,TBZ5677,ارومیه,پرواز كرد,"12, 13",2025-05-29 06:13:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:00:00,2025-05-29 06:13:00,2025-05-29 06:00:00,2025-05-29 06:13:00,0 days 00:13:00,13.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:00:00,کارون,KRU2518,اصفهان/بهرگان,پرواز كرد,"18, 19",2025-05-29 06:18:00,EPMIS,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:00:00,2025-05-29 06:18:00,2025-05-29 06:00:00,2025-05-29 06:18:00,0 days 00:18:00,18.0,Thursday,1,0,0,0,Spring,Morning,Late,1,6
2025-05-29 06:05:00,آتا,TBZ5619,مشهد,پرواز كرد,"24, 25",2025-05-29 06:17:00,EPTAE,737,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:05:00,2025-05-29 06:17:00,2025-05-29 06:05:00,2025-05-29 06:17:00,0 days 00:12:00,12.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:10:00,کاسپین,CPN048,شیراز,پرواز كرد,"6, 7",2025-05-29 06:23:00,EPCPD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:10:00,2025-05-29 06:23:00,2025-05-29 06:10:00,2025-05-29 06:23:00,0 days 00:13:00,13.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:10:00,چابهار,IRU7624,آبادان,پرواز كرد,5,2025-05-29 06:31:00,EPCBD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:10:00,2025-05-29 06:31:00,2025-05-29 06:10:00,2025-05-29 06:31:00,0 days 00:21:00,21.0,Thursday,1,0,0,0,Spring,Morning,Late,1,6
2025-05-29 06:15:00,ماهان,IRM1033,مشهد,پرواز كرد,24,2025-05-29 06:25:00,EPMOI,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:15:00,2025-05-29 06:25:00,2025-05-29 06:15:00,2025-05-29 06:25:00,0 days 00:10:00,10.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:20:00,کیش ایر,KIS7055,كيش,پرواز كرد,"9, 10",2025-05-29 06:34:00,EPLCL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:20:00,2025-05-29 06:34:00,2025-05-29 06:20:00,2025-05-29 06:34:00,0 days 00:14:00,14.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:25:00,چابهار,IRU7660,مشهد,پرواز كرد,7,2025-05-29 06:46:00,EPCBI,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:25:00,2025-05-29 06:46:00,2025-05-29 06:25:00,2025-05-29 06:46:00,0 days 00:21:00,21.0,Thursday,1,0,0,0,Spring,Morning,Late,1,6
2025-05-29 06:40:00,اروان,INA6750,مشهد,پرواز كرد,4,2025-05-29 06:55:00,EPNSR,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:40:00,2025-05-29 06:55:00,2025-05-29 06:40:00,2025-05-29 06:55:00,0 days 00:15:00,15.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:40:00,کاسپین,CPN014,عسلویه,پرواز كرد,"8, 9",2025-05-29 06:50:00,EPCAS,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:40:00,2025-05-29 06:50:00,2025-05-29 06:40:00,2025-05-29 06:50:00,0 days 00:10:00,10.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:45:00,اطلس ایر,ATS8278,مشهد,پرواز كرد,17,2025-05-29 06:52:00,EPSAP,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:45:00,2025-05-29 06:52:00,2025-05-29 06:45:00,2025-05-29 06:52:00,0 days 00:07:00,7.0,Thursday,1,0,0,0,Spring,Morning,On Time,1,6
2025-05-29 06:50:00,قشم ایر,QSM1291,کرمانشاه,پرواز كرد,16,2025-05-29 07:27:00,EPFQF,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:50:00,2025-05-29 07:27:00,2025-05-29 06:50:00,2025-05-29 07:27:00,0 days 00:37:00,37.0,Thursday,1,0,0,0,Spring,Morning,Late,1,6
2025-05-29 06:50:00,ماهان,IRM4589,زاهدان,پرواز كرد,23,2025-05-29 07:09:00,EPMOS,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-29 06:50:00,2025-05-29 07:09:00,2025-05-29 06:50:00,2025-05-29 07:09:00,0 days 00:19:00,19.0,Thursday,1,0,0,0,Spring,Morning,Late,1,6
